"Table with row headers in Column A, and column headers in row 3",,,
Supplemental Table 1.,,,
Percentage of Workers Who Commuted by Bicycle in Small Cities: 2008Ð2012 ,,,
"(Total City Population of 20,000Ð99,999)1",,,
"(For information on confidentiality protection, sampling error, and definitions, see www.census.gov/acs/www/Downloads/data_documentation/ Accuracy
/ACS_Accuracy_of_Data_2012.pdf)",,,
City,Number of workers who commuted by bicycle,Percentage of workers,"Margin of 
error (±)2 "
"Richland city, Washington ",175,0.8,0.4
"Richmond city, Indiana ",62,0.4,0.4
"Richmond city, Kentucky ",278,1.9,1.4
"Ridgecrest city, California ",195,1.6,0.8
"Ridgeland city, Mississippi ",17,0.1,0.2
"Ridgewood village, New Jersey ",11,0.1,0.2
"Rio Rancho city, New Mexico ",153,0.4,0.2
"Riverbank city, California ",8,0.1,0.2
"Riverside city, Ohio ",0,0.0,0.3
"Riverton city, Utah ",21,0.1,0.1
"Riviera Beach city, Florida ",53,0.4,0.4
"Roanoke city, Virginia ",72,0.2,0.1
"Rochester city, New Hampshire ",1,0.0,0.1
"Rochester Hills city, Michigan ",122,0.3,0.2
"Rock Hill city, South Carolina ",107,0.3,0.3
"Rock Island city, Illinois ",93,0.5,0.4
"Rock Springs city, Wyoming ",14,0.1,0.2
"Rockledge city, Florida ",70,0.6,0.4
"Rocklin city, California ",59,0.2,0.2
"Rockville Centre village, New York ",7,0.1,0.1
"Rockville city, Maryland ",161,0.5,0.3
"Rockwall city, Texas ",0,0.0,0.2
"Rocky Mount city, North Carolina ",23,0.1,0.1
"Rocky River city, Ohio ",16,0.2,0.3
"Rogers city, Arkansas ",39,0.1,0.1
"Rohnert Park city, California ",504,2.5,1.2
"Rolling Meadows city, Illinois ",50,0.4,0.4
"Rome city, Georgia ",154,1.1,0.7
"Rome city, New York ",19,0.1,0.2
"Romeoville village, Illinois ",0,0.0,0.2
"Romulus city, Michigan ",0,0.0,0.3
"Roseburg city, Oregon ",280,3.4,1.8
"Roselle borough, New Jersey ",18,0.2,0.2
"Roselle village, Illinois ",14,0.1,0.2
"Rosemead city, California ",193,0.8,0.5
"Rosemount city, Minnesota ",16,0.1,0.2
"Rosenberg city, Texas ",72,0.5,0.7
"Roseville city, Michigan ",104,0.5,0.3
"Roseville city, Minnesota ",301,1.8,0.7
"Roswell city, Georgia ",31,0.1,0.1
"Roswell city, New Mexico ",58,0.3,0.2
"Round Lake Beach village, Illinois ",0,0.0,0.2
"Rowlett city, Texas ",39,0.1,0.2
"Roy city, Utah ",49,0.3,0.3
"Royal Oak city, Michigan ",122,0.4,0.2
"Royal Palm Beach village, Florida ",154,1.0,0.6
"Russellville city, Arkansas ",70,0.5,0.5
"Ruston city, Louisiana ",36,0.4,0.5
"Saginaw city, Michigan ",98,0.6,0.6
"Saginaw city, Texas ",13,0.1,0.2
"Sahuarita town, Arizona ",9,0.1,0.1
"Salem city, Massachusetts ",155,0.7,0.4
"Salem city, Virginia ",34,0.3,0.3
"Salina city, Kansas ",89,0.4,0.3
"Salisbury city, Maryland ",97,0.8,0.6
"Salisbury city, North Carolina ",83,0.7,0.5
"Sammamish city, Washington ",69,0.3,0.2
"San Angelo city, Texas ",122,0.3,0.2
"San Benito city, Texas ",42,0.5,0.6
"San Bruno city, California ",66,0.3,0.4
"San Carlos city, California ",127,0.9,0.4
"San Clemente city, California ",189,0.6,0.3
"San Dimas city, California ",143,0.9,0.7
"San Fernando city, California ",109,1.1,1.0
"San Gabriel city, California ",158,0.9,0.4
"San Jacinto city, California ",83,0.6,0.5
"San Juan Capistrano city, California ",304,2.0,1.8
"San Juan city, Texas ",19,0.2,0.3
"San Leandro city, California ",201,0.5,0.2
"San Luis city, Arizona ",24,0.4,0.6
"San Luis Obispo city, California ","1,506",6.6,1.3
"San Marcos city, California ",9,0.0,0.1
"San Marcos city, Texas ",164,0.8,0.5
"San Mateo city, California ",896,1.8,0.5
"San Pablo city, California ",110,0.9,0.9
"San Rafael city, California ",516,1.8,0.9
"San Ramon city, California ",155,0.4,0.3
"Sandusky city, Ohio ",106,1.0,0.6
"Sandy city, Utah ",198,0.5,0.3
"Sandy Springs city, Georgia ",10,0.0,0.1
"Sanford city, Florida ",94,0.4,0.3
"Sanford city, North Carolina ",22,0.2,0.2
"Sanger city, California ",58,0.6,0.6
"Santa Barbara city, California ","2,650",5.8,1.1
"Santa Cruz city, California ","2,697",9.2,1.7
"Santa Fe city, New Mexico ",516,1.6,0.5
"Santa Monica city, California ","1,514",3.1,0.6
"Santa Paula city, California ",100,0.8,0.9
"Santee city, California ",24,0.1,0.1
"Sapulpa city, Oklahoma ",0,0.0,0.3
"Sarasota city, Florida ",465,2.1,0.8
"Saratoga city, California ",67,0.5,0.4
"Saratoga Springs city, New York ",82,0.6,0.4
"Saratoga Springs city, Utah ",0,0.0,0.5
"Savage city, Minnesota ",27,0.2,0.2
"Sayreville borough, New Jersey ",14,0.1,0.1
"Schaumburg village, Illinois ",90,0.2,0.2
"Schenectady city, New York ",117,0.4,0.2
"Schererville town, Indiana ",65,0.4,0.6
"Schertz city, Texas ",0,0.0,0.2
"Scranton city, Pennsylvania ",75,0.2,0.1
"Seal Beach city, California ",82,0.9,0.4
"Searcy city, Arkansas ",26,0.3,0.3
"Seaside city, California ",218,1.4,0.7
"SeaTac city, Washington ",48,0.4,0.4
"Sebastian city, Florida ",15,0.2,0.3
"Sedalia city, Missouri ",12,0.1,0.2
"Seguin city, Texas ",71,0.7,0.5
"Selma city, Alabama ",0,0.0,0.6
"Selma city, California ",40,0.4,0.5
"Shaker Heights city, Ohio ",69,0.5,0.3
"Shakopee city, Minnesota ",32,0.2,0.2
"Shawnee city, Kansas ",54,0.2,0.1
"Shawnee city, Oklahoma ",39,0.3,0.2
"Sheboygan city, Wisconsin ",262,1.1,0.5
"Shelby city, North Carolina ",20,0.3,0.4
"Shelbyville city, Tennessee ",0,0.0,0.5
"Shelton city, Connecticut ",0,0.0,0.2
"Sherman city, Texas ",35,0.2,0.2
"Sherwood city, Arkansas ",0,0.0,0.2
"Shoreline city, Washington ",201,0.8,0.3
"Shoreview city, Minnesota ",44,0.3,0.3
"Sidney city, Ohio ",0,0.0,0.3
"Sierra Vista city, Arizona ",101,0.5,0.4
"Sioux City city, Iowa ",35,0.1,0.1
"Skokie village, Illinois ",151,0.5,0.4
"Slidell city, Louisiana ",48,0.4,0.3
"Smyrna city, Georgia ",0,0.0,0.1
"Smyrna town, Tennessee ",85,0.4,0.6
"Socorro city, Texas ",32,0.3,0.3
"Soledad city, California ",0,0.0,0.6
"Solon city, Ohio ",0,0.0,0.3
"Somerville city, Massachusetts ","2,048",4.5,0.7
"South El Monte city, California ",57,0.7,0.5
"South Elgin village, Illinois ",0,0.0,0.3
"South Euclid city, Ohio ",67,0.6,0.4
"South Gate city, California ",171,0.5,0.2
"South Holland village, Illinois ",0,0.0,0.3
"South Jordan city, Utah ",59,0.3,0.2
"South Lake Tahoe city, California ",348,3.3,1.3
"South Milwaukee city, Wisconsin ",34,0.3,0.3
"South Pasadena city, California ",110,0.8,0.8
"South Plainfield borough, New Jersey ",35,0.3,0.4
"South Portland city, Maine ",149,1.1,0.6
"South Salt Lake city, Utah ",277,2.6,1.5
"South San Francisco city, California ",216,0.7,0.3
"South St. Paul city, Minnesota ",66,0.6,0.6
"Southaven city, Mississippi ",42,0.2,0.2
"Southfield city, Michigan ",12,0.0,0.1
"Southgate city, Michigan ",30,0.2,0.2
"Southlake city, Texas ",0,0.0,0.3
"Spanish Fork city, Utah ",35,0.3,0.3
"Sparks city, Nevada ",243,0.6,0.3
"Spartanburg city, South Carolina ",48,0.3,0.2
"Spokane Valley city, Washington ",248,0.6,0.3
"Spring Hill city, Tennessee ",11,0.1,0.1
"Spring Valley village, New York ",8,0.1,0.1
"Springdale city, Arkansas ",11,0.0,0.1
"Springfield city, Ohio ",37,0.2,0.1
"Springfield city, Oregon ",574,2.2,0.6
"Springville city, Utah ",117,0.9,0.6
"St. Charles city, Illinois ",28,0.2,0.2
"St. Charles city, Missouri ",120,0.4,0.2
"St. Clair Shores city, Michigan ",38,0.1,0.1
"St. Cloud city, Florida ",98,0.6,0.5
"St. Cloud city, Minnesota ",337,1.0,0.4
"St. George city, Utah ",178,0.6,0.5
"St. Joseph city, Missouri ",20,0.1,0.1
"St. Louis Park city, Minnesota ",333,1.3,0.4
"St. Peters city, Missouri ",0,0.0,0.1
"Stanton city, California ",260,1.5,1.1
"Starkville city, Mississippi ",220,2.1,2.2
"State College borough, Pennsylvania ",637,4.2,1.3
"Statesboro city, Georgia ",90,0.8,0.7
"Statesville city, North Carolina ",9,0.1,0.2
"Staunton city, Virginia ",58,0.5,0.4
"Stevens Point city, Wisconsin ",630,4.7,1.2
"Stillwater city, Oklahoma ",549,2.4,0.8
"Stockbridge city, Georgia ",0,0.0,0.4
"Stow city, Ohio ",10,0.1,0.1
"Streamwood village, Illinois ",48,0.2,0.2
"Strongsville city, Ohio ",0,0.0,0.1
"Suffolk city, Virginia ",44,0.1,0.1
"Sugar Land city, Texas ",99,0.3,0.3
"Suisun City city, California ",71,0.5,0.5
"Sulphur city, Louisiana ",0,0.0,0.4
"Summerville town, South Carolina ",86,0.4,0.4
"Summit city, New Jersey ",51,0.5,0.4
"Sumter city, South Carolina ",72,0.4,0.4
"Sun Prairie city, Wisconsin ",0,0.0,0.1
"Sunny Isles Beach city, Florida ",10,0.1,0.2
"Sunrise city, Florida ",23,0.1,0.1
"Superior city, Wisconsin ",124,0.9,0.7
"Sweetwater city, Florida ",0,0.0,0.6
"Syracuse city, Utah ",38,0.3,0.4
"Tamarac city, Florida ",77,0.3,0.2
"Tarpon Springs city, Florida ",56,0.6,0.7
"Taunton city, Massachusetts ",68,0.3,0.3
"Taylor city, Michigan ",87,0.4,0.2
"Taylorsville city, Utah ",107,0.4,0.3
"Temple City city, California ",67,0.4,0.3
"Temple city, Texas ",80,0.3,0.2
"Temple Terrace city, Florida ",65,0.5,0.6
"Terre Haute city, Indiana ",220,0.9,0.4
"Texarkana city, Arkansas ",15,0.1,0.2
"Texarkana city, Texas ",59,0.4,0.7
"Texas City city, Texas ",48,0.3,0.3
"The Colony city, Texas ",0,0.0,0.2
"Thomasville city, North Carolina ",15,0.1,0.2
"Tigard city, Oregon ",192,0.8,0.3
"Tinley Park village, Illinois ",32,0.1,0.1
"Titusville city, Florida ",52,0.3,0.3
"Tooele city, Utah ",91,0.7,0.6
"Torrington city, Connecticut ",32,0.2,0.2
"Tracy city, California ",132,0.4,0.3
"Trenton city, New Jersey ",343,1.0,0.4
"Trotwood city, Ohio ",0,0.0,0.3
"Troy city, Michigan ",88,0.2,0.1
"Troy city, New York ",29,0.1,0.1
"Troy city, Ohio ",54,0.5,0.5
"Trussville city, Alabama ",0,0.0,0.4
"Tualatin city, Oregon ",50,0.4,0.3
"Tulare city, California ",30,0.1,0.1
"Tupelo city, Mississippi ",7,0.0,0.1
"Turlock city, California ",213,0.8,0.4
"Tuscaloosa city, Alabama ",250,0.7,0.4
"Tustin city, California ",367,1.0,0.6
"Twentynine Palms city, California ",3,0.0,0.1
"Twin Falls city, Idaho ",156,0.8,0.6
"Tyler city, Texas ",96,0.2,0.2
"Union City city, California ",69,0.2,0.2
"Union City city, Georgia ",0,0.0,0.5
"Union City city, New Jersey ",8,0.0,0.1
"University City city, Missouri ",209,1.2,0.6
"University Park city, Texas ",50,0.5,0.3
"University Place city, Washington ",0,0.0,0.2
"Upland city, California ",116,0.3,0.2
"Upper Arlington city, Ohio ",90,0.5,0.4
"Urbana city, Illinois ","1,131",5.8,1.2
"Urbandale city, Iowa ",26,0.1,0.1
"Utica city, New York ",80,0.3,0.2
"Vacaville city, California ",171,0.4,0.3
"Valdosta city, Georgia ",288,1.2,0.8
"Valley Stream village, New York ",0,0.0,0.2
"Valparaiso city, Indiana ",198,1.4,0.8
"Van Buren city, Arkansas ",0,0.0,0.3
"Venice city, Florida ",251,4.5,1.9
"Vernon Hills village, Illinois ",91,0.7,0.5
"Vestavia Hills city, Alabama ",58,0.4,0.5
"Vicksburg city, Mississippi ",0,0.0,0.4
"Victoria city, Texas ",139,0.5,0.4
"Villa Park village, Illinois ",108,1.0,0.9
"Vineland city, New Jersey ",0,0.0,0.1
"Vista city, California ",143,0.4,0.2
"Wadsworth city, Ohio ",58,0.6,0.7
"Wake Forest town, North Carolina ",19,0.1,0.2
"Walker city, Michigan ",13,0.1,0.2
"Walla Walla city, Washington ",393,3.1,1.1
"Walnut city, California ",0,0.0,0.3
"Walnut Creek city, California ",249,0.8,0.3
"Waltham city, Massachusetts ",277,0.8,0.4
"Warner Robins city, Georgia ",65,0.2,0.2
"Warren city, Ohio ",25,0.2,0.2
"Warwick city, Rhode Island ",54,0.1,0.1
"Wasco city, California ",0,0.0,0.5
"Washington city, Utah ",10,0.1,0.3
"Watauga city, Texas ",0,0.0,0.3
"Waterloo city, Iowa ",68,0.2,0.2
"Watertown city, New York ",81,0.7,0.6
"Watertown city, South Dakota ",37,0.3,0.5
"Watertown city, Wisconsin ",105,0.9,0.6
"Watertown Town city, Massachusetts ",210,1.1,0.5
"Watsonville city, California ",194,0.9,0.5
"Waukegan city, Illinois ",119,0.3,0.2
"Waukesha city, Wisconsin ",176,0.5,0.3
"Wausau city, Wisconsin ",190,1.0,0.4
"Wauwatosa city, Wisconsin ",147,0.6,0.3
"Waxahachie city, Texas ",45,0.3,0.4
"Waynesboro city, Virginia ",31,0.3,0.4
"Weatherford city, Texas ",14,0.1,0.2
"Webster Groves city, Missouri ",27,0.2,0.3
"Wellington village, Florida ",50,0.2,0.2
"Wenatchee city, Washington ",215,1.5,0.9
"Wentzville city, Missouri ",0,0.0,0.2
"Weslaco city, Texas ",0,0.0,0.3
"West Allis city, Wisconsin ",70,0.2,0.1
"West Bend city, Wisconsin ",98,0.6,0.3
"West Chicago city, Illinois ",66,0.5,0.4
"West Des Moines city, Iowa ",31,0.1,0.1
"West Fargo city, North Dakota ",10,0.1,0.1
"West Haven city, Connecticut ",20,0.1,0.1
"West Hollywood city, California ",117,0.5,0.4
"West Lafayette city, Indiana ",477,3.7,1.2
"West Linn city, Oregon ",54,0.4,0.4
"West Memphis city, Arkansas ",5,0.1,0.1
"West Mifflin borough, Pennsylvania ",0,0.0,0.3
"West New York town, New Jersey ",8,0.0,0.1
"West Sacramento city, California ",241,1.2,0.6
"West Springfield Town city, Massachusett ",23,0.2,0.2
"Westerville city, Ohio ",61,0.3,0.4
"Westfield city, Indiana ",117,0.8,0.7
"Westfield city, Massachusetts ",70,0.4,0.4
"Westfield town, New Jersey ",44,0.3,0.3
"Westlake city, Ohio ",25,0.2,0.2
"Westland city, Michigan ",43,0.1,0.1
"Westminster city, California ",440,1.2,0.6
"Westmont village, Illinois ",38,0.3,0.3
"Weston city, Florida ",0,0.0,0.1
"Weymouth Town city, Massachusetts ",24,0.1,0.1
"Wheat Ridge city, Colorado ",136,0.9,0.6
"Wheaton city, Illinois ",98,0.4,0.2
"Wheeling city, West Virginia ",17,0.1,0.2
"Wheeling village, Illinois ",113,0.6,0.4
"White Bear Lake city, Minnesota ",37,0.3,0.2
"White Plains city, New York ",118,0.4,0.3
"Whittier city, California ",168,0.4,0.2
"Wildomar city, California ",10,0.1,0.1
"Wildwood city, Missouri ",2,0.0,0.1
"Wilkes-Barre city, Pennsylvania ",48,0.3,0.2
"Williamsport city, Pennsylvania ",202,1.6,0.7
"Willoughby city, Ohio ",36,0.3,0.2
"Wilmette village, Illinois ",55,0.5,0.3
"Wilmington city, Delaware ",89,0.3,0.2
"Wilson city, North Carolina ",53,0.3,0.2
"Wilsonville city, Oregon ",0,0.0,0.4
"Winchester city, Virginia ",89,0.7,0.6
"Windsor town, California ",22,0.2,0.2
"Winona city, Minnesota ",460,3.1,1.0
"Winter Garden city, Florida ",286,1.7,1.3
"Winter Haven city, Florida ",40,0.3,0.4
"Winter Park city, Florida ",327,2.6,2.0
"Winter Springs city, Florida ",93,0.6,0.5
"Woburn city, Massachusetts ",28,0.1,0.2
"Woodburn city, Oregon ",88,0.9,0.8
"Woodbury city, Minnesota ",53,0.2,0.1
"Woodland city, California ",536,2.2,0.6
"Woodridge village, Illinois ",20,0.1,0.1
"Woodstock city, Georgia ",0,0.0,0.3
"Woodstock city, Illinois ",20,0.2,0.2
"Woonsocket city, Rhode Island ",12,0.1,0.1
"Wooster city, Ohio ",15,0.1,0.2
"Wyandotte city, Michigan ",74,0.6,0.4
"Wylie city, Texas ",0,0.0,0.2
"Wyoming city, Michigan ",69,0.2,0.2
"Xenia city, Ohio ",43,0.4,0.4
"Yakima city, Washington ",112,0.3,0.2
"Yorba Linda city, California ",84,0.3,0.2
"York city, Pennsylvania ",178,1.1,0.7
"Youngstown city, Ohio ",6,0.0,0.1
"Yuba City city, California ",71,0.3,0.2
"Yucaipa city, California ",41,0.2,0.2
"Yucca Valley town, California ",31,0.4,0.5
"Yukon city, Oklahoma ",53,0.5,0.5
"Yuma city, Arizona ",207,0.5,0.4
"Zanesville city, Ohio ",0,0.0,0.3
"Zion city, Illinois ",17,0.2,0.2
"Zionsville town, Indiana ",14,0.1,0.2
FOOTNOTES: ,,,
   1 Population thresholds are based on 3-year 2010Ð2012 ACS population estimates.,,,
" 2 This number, when added to or subracted from the estimate, represents the 90 percent confidence interval around the estimate.",,,
"    Source: American Community Survey Table S0801, 2008Ð2012 ACS, available on American Factfinder at <www.Factfinder2.census.gov>.",,,
